created_time  modified_time  name                                                                                   owner_id                             parent_token                 token                        type     url                                                                   
1736692938    1736692945                                                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  QV3wdUE3Xozc16x98OEcXcBgnSe  docx     https://gqkkndrhn25.feishu.cn/docx/QV3wdUE3Xozc16x98OEcXcBgnSe        
1736342270    1736392660     科三SOP                                                                                ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  SfzgdbkZioDRWGxqI1XcOmhVnrf  docx     https://gqkkndrhn25.feishu.cn/docx/SfzgdbkZioDRWGxqI1XcOmhVnrf        
1735456358    1735456962     第一课  提示词（Prompt）学习认知                                                       ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  C7TZddzxMol8eaxoCoKcVPhInkd  docx     https://gqkkndrhn25.feishu.cn/docx/C7TZddzxMol8eaxoCoKcVPhInkd        
1732787241    1735187194     Final review plan                                                                      ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  M9fWdhj8somycDxTxcOc9iWhnsd  docx     https://gqkkndrhn25.feishu.cn/docx/M9fWdhj8somycDxTxcOc9iWhnsd        
1733326391    1733326391     Monthly plan                                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  VHFbdG8dQolvl9x0nV4c5YWNnZg  docx     https://gqkkndrhn25.feishu.cn/docx/VHFbdG8dQolvl9x0nV4c5YWNnZg        
1733317561    1733317561     IELTS Speaking                                                                         ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  UbYZd7Rr3o9nevx7BbycDvuInWf  docx     https://gqkkndrhn25.feishu.cn/docx/UbYZd7Rr3o9nevx7BbycDvuInWf        
1731832485    1731834518     Data analysis                                                                          ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  SuXQdTxzToAUXtxK4Bjc8RWGn6e  docx     https://gqkkndrhn25.feishu.cn/docx/SuXQdTxzToAUXtxK4Bjc8RWGn6e        
1724772594    1725464699     进展与问题                                                                             ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  DaoudPxfKoBMPvxK08mckKjyn9f  docx     https://gqkkndrhn25.feishu.cn/docx/DaoudPxfKoBMPvxK08mckKjyn9f        
1724809737    1725009027     模型探索学习                                                                           ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  QHJwdmD6posP0nxIVNQcp0KSn5d  docx     https://gqkkndrhn25.feishu.cn/docx/QHJwdmD6posP0nxIVNQcp0KSn5d        
1722873097    1724549105     语料库photo                                                                            ou_9d865fd1745dedeb22af786e9220f4cb  nodcnIp185AU8PgrYWImQCOSjah  QmbBd6ixVoqD6JxVxxmcqA1dnNc  docx     https://gqkkndrhn25.feishu.cn/docx/QmbBd6ixVoqD6JxVxxmcqA1dnNc        
