id,object_nonce_id,nickname,title,create_time,read_count,like_count,fav_count,forward_count,comment_count,full_url,decode_key
14917644259829029128,10863100171833141225_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,日更100条，AI智能体：日更神器#AI#日更神器#AI时代#商业#AI写文案#陈厂长,1778321773,0,707,767,801,1487,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQB6cWfdEiaKeP314ETIicpWTib6wTkKjU2D1yCQldWkEiaFUQwB1PX2LUZo3MYX4VAlnHFDqu7licL6ib7b0a6rDY66Nl&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a15c&token=2lt8WBSnjTnYWOAbtcasWyYIBBniaiaacE7css5Hd4k8dHs7H5CVUQNWeiaGiadDuC6y7ZFrT5mmfcBSTtFUW0oJicC4eXJEHB5wQasnbX0Wse1ouJoibQNaMLdBdwiaR7nYEYL2lGkNg4iciccfibMZjbNu5tCbVj83hYyJkglWUtFYiaGSicp6K722sZogOmJa7oX4v8OibLfExR6mEKiacPqZCeXicrm1PKzfcv7MOjHsNBbGJFib7Kk&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=7CyY2ENJTjoEC0RzqMxEJJfxK9CWj3zlK-sQZWI7iDIYEVLv3HiroDBR3HfRBPpJBKkofIVcQbp5juSRlvaChw&extg=1074a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAAAp9fL5WX2ly9WWOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQfA0TnZU5TfzXelr0GQm9Ol0r0HCpGn13FDkwVk5D5JFN9s%3D&svrnonce=1782639161,1649430428
14916919968346937594,992294089477964145_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,大乘流IP生产系统，通过AI算力输出高质量内容#AI#AI时代#商业#个人ip#陈厂长,1778235431,0,171,180,132,203,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQCPtLWq8nIicxV8UGWq8DnDjntFEBzW7SndH3lS1zTyWE5cO2T2OsrshI3AvVeEHUo0BMsUnkiacT2icZMU5Dl9zVm&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a152&token=ic1n0xDG6awibmzgzocBKD92nQ1INKLiaRSiaF5kJHX26TDap7zibkHl2HC4XydTfIoNAnibsx0nPTnxJk15wMLGQTetCUqdYf1TZicOyTUcEiat7kZKwY8fRcJ9B22nQJTKuKyicicPX5F8j3hxkHUL1SntkKFtXSA0BEqrBRSPTd6fPgibRrLvGqSrwklPhBWm3JHukqycsFeWU1wU6MOMA0lgNX1ichd7ABwNBXb1NHhLvy4Goko&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=qDQz15fnzVuA56E1n88ptVL7Ti5izAsnPfd9bl8dLgbeDEsb73-wkZQhNo4ZdBTpw0g33O9ZzXGBVGL2mqN2Ag&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAAAKfXaGx3mVP%2FnyOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQYI3SnIg3VLxXelr0GQm9Ol0r0zF2XxX8dbTJ%2FYAWKncNZA%3D&svrnonce=1782639161,190708440
14916216969721682195,3408950854360888698_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,AI时代，文科生赢麻了#AI#AI时代#文科生#商业#AI想象力#陈厂长#陈灏,1778151627,0,35,39,121,9,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQASu16bKbocNVGUIZhHnKTH6q3jIBCRPshTH4aZnhp3ue1j2j4GjTVHNYNjjoxazEqxTwMEZSe4ibMib3VOypYzTO&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a170&token=AxricY7RBHdXME2bnfdexSp7PrrSaJbVeZSzQF8kooMaNHQNXRnESFlicIyfBf1wPyyvWXT8QMw487fZQfBoYAvdvibfs7W4IdFVpSHCW1KI6qQxPKhVfrEBw8acZmIbglEEmZzlqbdxPPJ5MiaCwy80X7e12vWKoKxnMTg1yTBZuY8HAM6mzWlYDEbW0TTNYrM9ALJyAhiaEJWJ4sNM0zeRV0HfYYaCOv7HfeU7YzxbIXJk&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=_6aPSOS7Wcjlfg4hiRX4w-Fin7KdlTfrrhYtWAISDV3PLeBuW8XZrzd_a6Um3lwsvqvkeemhbKD3ge91mOvZbg&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAAC9jd23%2F09qPf1bOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQes0YncmoXPwXelr0GQm9Ol0r0fsyBmjB5NbXjmWIOeffrQ%3D&svrnonce=1782639161,87886472
14915484299211708675,8113438159248077450_0_0_2_0_1782639161169822_4f25ac36-72d4-11f1-af59-8373dfc2ddb5,陈厂长的AI商业论,你的行业年入不到百万，就该把AI当主业#AI#AI时代#商业认知#商业思维#陈厂长#AI智能体#,1778064286,0,27,35,34,15,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQAIEAkHvrr5zd8g7yD144G2d8tGavVdRFsFRTAAs0Oh0Eswkiccq1xz45HWrQUPks9tC0M8cAiacA5P5U9r0gIiaZm&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a22e&token=ic1n0xDG6awibmzgzocBKD91XFhu1d8qBItsiaic2XBkqyib3ycR78NJrsZuJ2gvicNkHWVvRPiakuVQMXHsia2buFg03l2YAta1SxPOItMKohahD7Dz3qDUEickSicIAAtOg5nndUb2A5IAJibjpyeyDzjIuZh4WZib3COYdL6iapCnkXA9KnQS7KTMMOj8z3Fn6OcGYqFLS0erWmRYOcqKiaybibSkVREInWsWAHNGmrmIUrxgjUYbhk&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=ltpjFPeWWhwg9vFv8LEkXGcDg4mb7NSdECjFSqeT9Sm-iKg2OtcSUKO2pZtCs2GTsYPcAKARCxXJZHJphGFgYA&extg=874a00&ftype=631&svrbypass=AAuL%2FQsFAAABAAAAAAACVkLAZFvl8jkpOepAahAAAADnaHZTnGbFfAj9RgZXfw6VtxXo5JvAQfs0citlliyPXOlr0GQm9Ol0r9wLS3RKOoWTX3si04huy7s%3D&svrnonce=1782639161,977688175
14914736995796654330,6917439807734137855_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,AI时代，传统的办公软件会全部消失#AI#AI时代#商业#智能体#陈厂长,1777975201,0,37,42,26,6,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQC1JlmwdKlDxDTc4cLB2ljCONIAKGu4QRc0FPp73bxR3HEMhM5fMAhghAicHonLxbg9uRwYk1oHTyJ30Yo4vJrJN&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1b6&token=2lt8WBSnjTnYWOAbtcasW3K8obcygGHkQAdRP2aibQzvInybhz20JOic4w7q8xSvrBx2zxBibJCrrmrNKqTvVmRzUOPDXvwusgRsianbib9iagfhVXQvOHnZexgNtRCcj11O0AhlT9Dibyzb3P2IG39SzibB994MINOyaZrX2mBwaPLZfC2IfibXvCicaINBsf89V5gfMk6oZxwzpc0ibC821EkZHofFwS6GcEYIQcYOpNfdlz9QV0&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=hW2IsKTsmWwnhqsZaCLbl785dJ9F9ooGXxXZc-rwhjTRg_1c9yZC-jADpIkv4cm1w2iehx9wuJ8CajlgO0qWFg&extg=874b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAACkBDAaGeHQcVk9PepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUL3Y6i8YzWOG%2FG1wQMJXfrtMUaXpieHBKk702deconf5aO8%3D&svrnonce=1782639165,1297303061
14914034160000047372,12757029626501514954_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,传统saas系统值钱的只是数据库#saas#AI#AI时代#商业#陈厂长,1777891416,0,17,25,13,6,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQAAh9qiafA0TFHNo3FibA4EPxwZdv2oNQVn3h8hDFUu6A8fEiaZYLqV6SwUGibvvVejShqFQaibYAD2lQkPt6A8GC7wl&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a22e&token=ic1n0xDG6awibmzgzocBKD91d4Ivian4K1QYkfZd4EibHGkX2fcSWa0arBANbSIoicsZevs9mXyNcDFQauaNDOq4fJlcyJ9eDNic6GyicvdibfD0rb39XhDO1BicC6Uia6iaibyYvZ4q8NrrvBHxJxmniaemQkWbx263WLMGLiaVjicx2ULTELgMszYtj25h6E7SicsFGnOHw7Wk2VfzoQwtAYJ2VKyiclibrXmc12eFx6WiatibicZGGBnVdqk4&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=Xyee1fInHIFolYBw_uCarHWM7qBGmIfLvUnYjZPlyq55PkhyKAVPTEhD02M1ZsYYEE4U7FlHY5n0_46yQBEw3w&extg=474b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAABd%2BUvMKxnejwljPepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUMvb0n895EOH%2FG1wQMJXfrtMUWguS83uveBUEY5szWXXOqQ%3D&svrnonce=1782639165,140546380
14912260690825386260,14050800903102492957_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,不追求用AI生产99分的内容，而是暴力生产80分的内容#AI#AI写文案#AI时代#商业#陈厂长,1777680002,0,26,35,51,26,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQDz21MQiarZ79uylBBUGnKicbPodODjQFrgicNLgra7RIP6AHbgny8PvszsQBw9QBJ2lCG9Ec40vZTibGX7mC1vRiaib3&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1fc&token=2lt8WBSnjTnYWOAbtcasW8PRrz4IoG2HxqPlozticgUibCSp90GAGQElPm7hT3q5eBu1r7ia3H3z4bKRTjIpFrO80o0aanVfxaJNHcsbQwV9034R3lrZpSiacbNCGQZFKsPAUXwdLpTyHlYgu3nNibVx6eQESZ9YrTQIpGSTr1QrL8GRey4Bx41P6XUzxZEgDxksoVkpdzBNzsybkmx5URTvGP3VSGrJUT6N4aS1p6CUU3Jk&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=Itr5JAfSHX0GxymI1apS-F0Str_3KA8VCxzpiq-OeBgpuiykOmUHNlfNsXVZlb9hlXtRYzdyNp9YGxh1rE2quQ&extg=874b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAABKUkldRGYjBr0vPepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUNPbnjwdxy6C%2FG1wQMJXfrtMUXOSiaiCM2DKYn3qsWIIsAs%3D&svrnonce=1782639165,1652095939
14911535901938292996,8210714074235290656_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,AI时代，匚生会被取代吗#AI#AI时代#AI医疗#陈厂长#商业认知#商业思维,1777593600,0,9,9,10,1,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQDFCJHYvaiaoHia6JPeMmjPpFYHGplQ4HMnwaofX7EoBek2HPXX8GAvPTdx7ic64VicJV0C9BGGYiadXrOskTulaZMJk&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1fc&token=ic1n0xDG6awibmzgzocBKD9wBXktsLG9h2N9jHWVtLGbACkftF1p5U46MMDoA4pMqgwBLXkBNNgApX6k9qmT5zicvQbggRkleAjFjic92RS8iaicVwyeiarqYVw1ibSDRsJn0A5JDn4S0dbIyQNG3xnE7DtkIqxDj6cfpD03f0lh8icuUaKwW201llnbzAEr2wqdfsLHyiapFoN0Wx5QMvOIeY6jgNUiap7cvaLOXgYbvk0EeDmRA0&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=KYpoRu7ARGgUPNlxTgzme6ZrytkqiHutHv8GCRc5kMGyMX0N46lEeOZzuZlFt4KzOk_BRcCBoD6p4XhaB2VwDQ&extg=474b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAADt7TU3ClhZgyQlPepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUMPboj0s2QuD%2FG1wQMJXfrtMUYmuOhkI5XKbAOPBwKZbyV4%3D&svrnonce=1782639165,872330901
14911269529484007712,17030144446871663059_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,公司想要AI化，先从销售部门开始#AI#AI销售#企业AI化#商业#商业认知#陈厂长,1777561846,0,26,34,23,16,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQCKNPzUQAp9qYO7fQjLAanLppJd5ZjaZ9oytqdwluTnYsZGqq7ZcA5I6YGAGXj54v52bQGlP6mX4p5ibxjIKsgQ6&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a170&token=ic1n0xDG6awibmzgzocBKD94WhhYZc2df1l5bLNy6sApg49xywrsejKXcsUFSWrRldSoicFNLibezQpb0gufrFp31z91hz6ZK20zF627US6M7icSjcmOp8pDj6qDibyOBh5BvUjCHDHp0sGE9kRerag2zk3NwGialSyMnXyQqlNgpYKuEcepodiaNYd3JMZyWJfIxMGZL8icmOBXGcIjwYvzibLPuffukyeRg185rRhxq7kJFXBA0&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=XPFr-ocyAnBAXWTJgylwNMtKUsT1QOQgZoHkxWGMPeE39p2ew8uxhe4YGsun2YtQWzpEjMHU5GSCmYmuQrLoRA&extg=474b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAAAcPeAqKeQAdWG6PepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUOfbshFRkU%2BM%2FG1wQMJXfrtMUST241bqmOyX5BfJGaU83rQ%3D&svrnonce=1782639165,414361123
14910478937912187140,10859314797410826410_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,AI人工智能的厉害之处，在于它可以暴力破解人性规律#AI#AI时代#商业#智能体#人工智能#陈厂长,1777467601,0,36,38,29,23,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQDcGicOXicVMaSMK8twvYzRypEfFPpsjhJCOQe5UZ45K32tvq41CIfGibCg42y9licVsiafaia5dMRlnickvL3fqOtty20&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a21a&token=ic1n0xDG6awibmzgzocBKD96emQ60WCribnl6WFRM0PAKxdfPyt03eKxCXIa7rqutpLZF9I1ich6g0EXd2dZIx30gOFvgqSXlYLqamCR95ZIhKBbTefRwl7wn1iap86J9rLIUckoWWtCT2dF1bpomjVBI4d47ic5yreyic63hC2hunFooaxwwLDu9wRYjfLYFLjSf2iaibibPZyeBVOAicVkGzOUJ8cAia3RScB6HictjM2BvGEsYsXY&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=gOA1HkKXHWNZ8zBfGmJD8Bxzsr3I4QqZ3TZPvKCmmOD574YyunMvFb_SmmEuqeuIybpJO2HQZ-PGubjdSqni6w&extg=474b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAACF%2FyI9knWjFxNjPepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUMPb%2FgB2tjuN%2FG1wQMJXfrtMUV02EpPGXEP46y9J25%2FXc0I%3D&svrnonce=1782639165,650981006
14910396446937192732,6967925742358391294_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,海外AI就是比国内AI牛，这是事实#AI#AI时代#AI工具#国内AI#海外AI#陈厂长,1777457767,0,27,34,36,7,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQDkicXsiaiaqxgbS94GlrtE9exUA7IQPjzf58wuVAxsmHj0REEAZZ7vOALejNFvKg2ibyacLshxibRNXAk3IyZ9nxJEZ&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a15c&token=2lt8WBSnjTnYWOAbtcasWzWFqjKsr8FMJVjly0QIAnqQpSLLJkgfr0Ul5OqNibyczd5icTs6zlgWm6CgzU6Z9HZdMkZog9VPBNTSd6tXYmIb0ZsTTBDmF762rclbu7vVxq5unicQfqhBnjIJnp0kDhMibpPfpMCmQovbzWdrOo0X0ib5iaKKIuM9Jic7pyCIQGotiaVAIMQBnGKQSRmMXqZwVSQcwVQfswySIe2J91o7olLMDFw&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=ev3WgwvRJ7is-1S2X_keNX-51RUWMglZBL--TbFdkFe_4edwQVG0Eu5ujGCuUGONLfl89i-MO5njEwi44ZEDWw&extg=874b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAAAxANdbrTAu%2BXJWPepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUNvb8hZv1waN%2FG1wQMJXfrtMUeC8k%2BxGdFSLwLnCS01MerQ%3D&svrnonce=1782639165,1621343644
14909754172751747351,481541822251626661_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,AI销售，让销售的成交更高效，成交率更高#AI#AI销售#AI时代#商业认知#商业思维#陈厂长#陈灏,1777381202,0,39,46,41,21,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQDqIibT0LVQnjl1CT5dycLk56ddpnwhvkywuYNDK1Y0yDdwkWv3KS6CtUSZMfP2icLK1gXpJhHGhHCc97gqA8BSxq&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a21a&token=ic1n0xDG6awibmzgzocBKD9yrkyRyL1ibFMWltMMYRLqXFLTbePtxmH8Dq3rpy1IAfbHU6ob7ZibLiaxzBoED1UMiaxheUX3soBtY8nuCoYHM2w0gceERd0BLKI4TFDxoWevRQXgLqvxfpCic3T8nL138OHLbricKPpnVNdSW1QYBYZyPLznseOKc0Np4vtCQGiaT4KPw4y96HJNyMibibmveJXSqJwsPGntajx3Ecgpwf2fOsJqjc&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=F-NdUFlBHeOa1aNSWs1wg8hWzuEGLh2Xv72tWr_5pOC8v0lewKfJqf6sELPpfRn7ZoxR0IflLur-14Qqya3x_w&extg=874b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAADS3uKqHi%2B3UYLzPepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUNDbonM%2ByBSO%2FG1wQMJXfrtMUbZ1zK%2BsFY3O8SZ43plL3wI%3D&svrnonce=1782639165,625954922
14909676813847501087,9493203360429059680_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,AI时代，AI教育隐藏着巨大的商业机会#AI#AI时代#AI教育#教培#商业#商业认知#商业思维#陈厂长#陈灏,1777371980,0,7,11,18,5,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQD6zREDCpBrtypzE7YSHko55kRCyToRIgeeZH8JiaQRLAkfENLnhHxXqEsdDOr6aJJkA23a5n2SoYxicX9hskpwrL&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1ac&token=ic1n0xDG6awibmzgzocBKD9icOAPfiaZr2c1CyLbck2NONeTIzmjZdvibCCw3VYmQDejMFR5eNeQ1DH9G9MFcUdH1tQ6oyRQ60T8pduo5LvxZ3jFH3p8icjdLrRiaP7qaiahIWiaia1I7amFORoQZlDtWhySiawI1vGhWgZwL1o47TiaJCdPxUOEOUXeiaia5RbZibtDdGyttTUu3f2nG0HbianYzByYdZ5B732XNibUvolic79GGubSmBibJM&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=flJSJa_F9_JHBwoMDSv5MQBjWIPPFsIx7I_sD2cF_w6udCqFT_rWIW_2agRaq9zrsNE_eStpM0nVXIchYKj_kA&extg=474b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAADX3ylOJur8zFZOPepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUNjbugNhh2WP%2FG1wQMJXfrtMUX3Daq0kQ%2BjkXYCQrQJ1z7M%3D&svrnonce=1782639165,208280884
14908999193473521960,16297740629017268692_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,"低配得感只有失败，高配得感才能主导成功#配得感#人生#人生经历#商业#赚钱#陈厂长#陈灏#修行
",1777291201,0,5,17,13,1,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQBF3iaF4meJfy0mYKhHhwPvoehXQcqTD6IKwpMSjKXylH2oX1MDfxYZDuibkSvFLPcjyPJibuicQqibia2QnnhfM7kuWp&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1b6&token=2lt8WBSnjTnYWOAbtcasWzBN72VJaQNyWa7HVRRlarvo2ZFs6keJMJPmGO0a4XWYRrGiakKLiandTPOo8rP64nUq87uG4l5U3EFDccQF1icibEic8cYcaedFfdjXkvJW71avAv1JRQicNsIHTbvrAib4Fp8iavhicsM0ibrQnzP95kzqe5GgicJFricny9FiaG3Rel3Ij7MUhx0tTu4JTt7GdDf1POTqC5BzOXLfL452r9YI1xd8SCVg&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=Sa5ngABRQrKixCGSUllbUGeahKtW3esaTThGt5WB_eAKSTLseAMgGJftkgA9QiQHNJpacsj6_X6J37p1ImhTyw&extg=474b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAABkfY%2FAwhCZM4IrPepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUO%2Fb%2FnUV%2FUiI%2FG1wQMJXfrtMUTDY%2FeKdWHcRPjxSIxo91bk%3D&svrnonce=1782639165,1967767916
14908927568678885633,1447838967479935771_0_0_2_0_1782639165727495_51dd1e50-72d4-11f1-a88a-e58ef8931e77,陈厂长的AI商业论,厌蠢的人赚不了大钱#厌蠢#慕强#商业认知#陈厂长#赚钱思维#商业思维,1777282663,0,16,15,24,3,http://wxapp.tc.qq.com/251/20302/stodownload?encfilekey=Cvvj5Ix3eewK0tHtibORqcsqchXNh0Gf3sJcaYqC2rQBFlXFnLUx5YzFFQddPA9lOoByGU1iadDNZEiakoLRfiaZLIXsXLxEsuQtLhTTBrKSBWEGxiciactnMsqv1sPM4dq0TD&bizid=1023&dotrans=0&hy=SH&idx=1&m=&uzid=7a1fc&token=ic1n0xDG6awibmzgzocBKD9w6DNqE5hwmhDWZHOPXVybEyqVcB0z2aWBtTIyvEHUN9VCsY0CHE5QBzOqN388U3k7wElH6Gena9FNoFqDb9SicbwuQ64cSla1aNP9iav1tbEjeickzI1SA9YiamxmsFIFfO1cyIoZJ5EWaKk2diahHAfcYEPKEIAV2hJiakWVeUBDNA2e9jN9MPGq6O8WPblqcPClmPTEOhcbng38vvUQ16WTukE&basedata=CAMSBnhXVDExMyI2CgoKBnhXVDExMxAACgoKBnhXVDExMhABCgoKBnhXVDExMRAACgcKA3hBMBAACgcKA3hBMhAA&sign=9q6YDM6U8h3eROsAeCGa0PccL-r3fRcxsLR2cqhQ0r9xgACNb8MWiHv5QEAkxQL7JJimokP0mFLAnx_B_MsfFw&extg=474b00&ftype=693&svrbypass=AAuL%2FQsFAAABAAAAAAAuuk7FQBQmW0TGPepAahAAAADnaHZTnGbFfAj9RgZXfw6VWdqXCBXTUMbbumBS0ViI%2FG1wQMJXfrtMUTJhhazScZFA%2Fa%2BsMCLb5ag%3D&svrnonce=1782639165,687857533
